
task_id,transaction_id,region,user_id,role,variant,step_index,action_name,application,duration_sec,start_time_sec,end_time_sec,decision_outcome,auto_score
invoice_approval,TX0098,APAC,U178,Manager,D,5,check_tolerance,SAP,25.61,78.19,103.8,within_tolerance,0.6
invoice_approval,TX0098,APAC,U178,Manager,D,6,send_for_review,Outlook,65.72,103.8,169.52,requires_review,0.8
invoice_approval,TX0098,APAC,U178,Manager,D,7,end_process,-,1.0,169.52,170.52,requires_review,0.6
invoice_approval,TX0099,Americas,U929,AP Clerk,B,1,read_email,Outlook,22.58,0.0,22.58,,0.8
invoice_approval,TX0099,Americas,U929,AP Clerk,B,2,download_attachment,Outlook,13.78,22.58,36.36,,0.8
invoice_approval,TX0099,Americas,U929,AP Clerk,B,3,open_invoice,PDF Viewer,4.94,36.36,41.3,,0.9
invoice_approval,TX0099,Americas,U929,AP Clerk,B,4,validate_invoice_data,SAP,39.78,41.3,81.09,,0.6
invoice_approval,TX0099,Americas,U929,AP Clerk,B,5,check_tolerance,SAP,16.1,81.09,97.18,within_tolerance,0.6
invoice_approval,TX0099,Americas,U929,AP Clerk,B,6,approve_invoice,SAP,28.35,97.18,125.53,approved,0.6
invoice_approval,TX0099,Americas,U929,AP Clerk,B,7,manager_approval,Outlook,66.26,125.53,191.79,approved,0.8
invoice_approval,TX0099,Americas,U929,AP Clerk,B,8,record_log,Excel,14.81,191.79,206.61,approved,0.9
invoice_approval,TX0099,Americas,U929,AP Clerk,B,9,notify_requester,Outlook,9.66,206.61,216.26,approved,0.8
invoice_approval,TX0100,LATAM,U636,AP Clerk,E,1,read_email,Outlook,18.88,0.0,18.88,,0.8
invoice_approval,TX0100,LATAM,U636,AP Clerk,E,2,download_attachment,Outlook,11.57,18.88,30.45,,0.8
invoice_approval,TX0100,LATAM,U636,AP Clerk,E,3,open_invoice,PDF Viewer,18.25,30.45,48.7,,0.9
invoice_approval,TX0100,LATAM,U636,AP Clerk,E,4,validate_invoice_data,SAP,37.9,48.7,86.59,,0.6
invoice_approval,TX0100,LATAM,U636,AP Clerk,E,5,check_tolerance,SAP,38.03,86.59,124.62,within_tolerance,0.6
invoice_approval,TX0100,LATAM,U636,AP Clerk,E,6,approve_invoice,SAP,16.35,124.62,140.97,approved,0.6
invoice_approval,TX0100,LATAM,U636,AP Clerk,E,7,record_log,Excel,10.93,140.97,151.9,approved,0.9
invoice_approval,TX0100,LATAM,U636,AP Clerk,E,8,compile_summary,Excel,33.22,151.9,185.12,approved,0.9
invoice_approval,TX0100,LATAM,U636,AP Clerk,E,9,notify_requester,Outlook,9.41,185.12,194.53,approved,0.8
invoice_approval,TX0101,Americas,U495,AP Clerk,B,1,read_email,Outlook,18.8,0.0,18.8,,0.8
invoice_approval,TX0101,Americas,U495,AP Clerk,B,2,download_attachment,Outlook,5.67,18.8,24.47,,0.8
invoice_approval,TX0101,Americas,U495,AP Clerk,B,3,open_invoice,PDF Viewer,21.76,24.47,46.24,,0.9
invoice_approval,TX0101,Americas,U495,AP Clerk,B,4,validate_invoice_data,SAP,28.72,46.24,74.95,,0.6
invoice_approval,TX0101,Americas,U495,AP Clerk,B,5,check_tolerance,SAP,24.71,74.95,99.66,exceeds_tolerance,0.6
invoice_approval,TX0101,Americas,U495,AP Clerk,B,6,approve_invoice,SAP,31.87,99.66,131.53,approved,0.6
invoice_approval,TX0101,Americas,U495,AP Clerk,B,7,manager_approval,Outlook,36.93,131.53,168.47,approved,0.8
invoice_approval,TX0101,Americas,U495,AP Clerk,B,8,record_log,Excel,23.49,168.47,191.95,approved,0.9
invoice_approval,TX0101,Americas,U495,AP Clerk,B,9,notify_requester,Outlook,9.37,191.95,201.32,approved,0.8
invoice_approval,TX0102,NorthAmerica,U186,AP Clerk,C,1,read_email,Outlook,15.27,0.0,15.27,,0.8
invoice_approval,TX0102,NorthAmerica,U186,AP Clerk,C,2,download_attachment,Outlook,6.2,15.27,21.47,,0.8
invoice_approval,TX0102,NorthAmerica,U186,AP Clerk,C,3,open_invoice,PDF Viewer,19.96,21.47,41.43,,0.9
invoice_approval,TX0102,NorthAmerica,U186,AP Clerk,C,4,validate_invoice_data,SAP,45.76,41.43,87.19,,0.6
invoice_approval,TX0102,NorthAmerica,U186,AP Clerk,C,5,check_tolerance,SAP,19.01,87.19,106.2,within_tolerance,0.6
invoice_approval,TX0102,NorthAmerica,U186,AP Clerk,C,6,approve_invoice,SAP,24.36,106.2,130.56,approved,0.6
invoice_approval,TX0102,NorthAmerica,U186,AP Clerk,C,7,record_log,Excel,8.93,130.56,139.49,approved,0.9
invoice_approval,TX0102,NorthAmerica,U186,AP Clerk,C,8,update_local_log,Notepad,12.89,139.49,152.38,approved,0.9
invoice_approval,TX0102,NorthAmerica,U186,AP Clerk,C,9,notify_requester,Outlook,9.52,152.38,161.91,approved,0.8
invoice_approval,TX0103,LATAM,U118,AP Clerk,B,1,read_email,Outlook,21.47,0.0,21.47,,0.8
invoice_approval,TX0103,LATAM,U118,AP Clerk,B,2,download_attachment,Outlook,11.89,21.47,33.36,,0.8
invoice_approval,TX0103,LATAM,U118,AP Clerk,B,3,open_invoice,PDF Viewer,19.37,33.36,52.73,,0.9
invoice_approval,TX0103,LATAM,U118,AP Clerk,B,4,validate_invoice_data,SAP,36.27,52.73,89.0,,0.6
invoice_approval,TX0103,LATAM,U118,AP Clerk,B,5,check_tolerance,SAP,30.64,89.0,119.64,exceeds_tolerance,0.6
invoice_approval,TX0103,LATAM,U118,AP Clerk,B,6,approve_invoice,SAP,28.23,119.64,147.87,approved,0.6
invoice_approval,TX0103,LATAM,U118,AP Clerk,B,7,manager_approval,Outlook,63.87,147.87,211.74,approved,0.8
invoice_approval,TX0103,LATAM,U118,AP Clerk,B,8,record_log,Excel,13.47,211.74,225.21,approved,0.9
invoice_approval,TX0103,LATAM,U118,AP Clerk,B,9,notify_requester,Outlook,10.5,225.21,235.71,approved,0.8
invoice_approval,TX0104,NorthAmerica,U444,Supervisor,A,1,read_email,Outlook,10.59,0.0,10.59,,0.8
invoice_approval,TX0104,NorthAmerica,U444,Supervisor,A,2,download_attachment,Outlook,7.02,10.59,17.6,,0.8
invoice_approval,TX0104,NorthAmerica,U444,Supervisor,A,3,open_invoice,PDF Viewer,11.36,17.6,28.96,,0.9
invoice_approval,TX0104,NorthAmerica,U444,Supervisor,A,4,validate_invoice_data,SAP,43.57,28.96,72.54,,0.6
invoice_approval,TX0104,NorthAmerica,U444,Supervisor,A,5,check_tolerance,SAP,34.17,72.54,106.7,within_tolerance,0.6
invoice_approval,TX0104,NorthAmerica,U444,Supervisor,A,6,approve_invoice,SAP,15.83,106.7,122.53,approved,0.6
invoice_approval,TX0104,NorthAmerica,U444,Supervisor,A,7,record_log,Excel,8.9,122.53,131.43,approved,0.9
invoice_approval,TX0104,NorthAmerica,U444,Supervisor,A,8,notify_requester,Outlook,9.89,131.43,141.33,approved,0.8
invoice_approval,TX0105,APAC,U343,Analyst,C,1,read_email,Outlook,18.53,0.0,18.53,,0.8
invoice_approval,TX0105,APAC,U343,Analyst,C,2,download_attachment,Outlook,6.15,18.53,24.68,,0.8
invoice_approval,TX0105,APAC,U343,Analyst,C,3,open_invoice,PDF Viewer,10.72,24.68,35.4,,0.9
invoice_approval,TX0105,APAC,U343,Analyst,C,4,validate_invoice_data,SAP,41.54,35.4,76.94,,0.6
invoice_approval,TX0105,APAC,U343,Analyst,C,5,check_tolerance,SAP,24.29,76.94,101.23,within_tolerance,0.6
invoice_approval,TX0105,APAC,U343,Analyst,C,6,approve_invoice,SAP,35.27,101.23,136.49,approved,0.6
invoice_approval,TX0105,APAC,U343,Analyst,C,7,record_log,Excel,13.5,136.49,149.99,approved,0.9
invoice_approval,TX0105,APAC,U343,Analyst,C,8,update_local_log,Notepad,22.7,149.99,172.7,approved,0.9
invoice_approval,TX0105,APAC,U343,Analyst,C,9,notify_requester,Outlook,9.25,172.7,181.95,approved,0.8
invoice_approval,TX0106,NorthAmerica,U572,Manager,E,1,read_email,Outlook,21.04,0.0,21.04,,0.8
invoice_approval,TX0106,NorthAmerica,U572,Manager,E,2,download_attachment,Outlook,6.51,21.04,27.55,,0.8
invoice_approval,TX0106,NorthAmerica,U572,Manager,E,3,open_invoice,PDF Viewer,12.93,27.55,40.47,,0.9
invoice_approval,TX0106,NorthAmerica,U572,Manager,E,4,validate_invoice_data,SAP,42.91,40.47,83.38,,0.6
invoice_approval,TX0106,NorthAmerica,U572,Manager,E,5,check_tolerance,SAP,33.39,83.38,116.77,within_tolerance,0.6
invoice_approval,TX0106,NorthAmerica,U572,Manager,E,6,approve_invoice,SAP,32.77,116.77,149.54,approved,0.6
invoice_approval,TX0106,NorthAmerica,U572,Manager,E,7,record_log,Excel,19.33,149.54,168.87,approved,0.9
invoice_approval,TX0106,NorthAmerica,U572,Manager,E,8,compile_summary,Excel,37.95,168.87,206.82,approved,0.9
invoice_approval,TX0106,NorthAmerica,U572,Manager,E,9,notify_requester,Outlook,6.78,206.82,213.6,approved,0.8
invoice_approval,TX0107,NorthAmerica,U391,AP Clerk,D,1,read_email,Outlook,28.44,0.0,28.44,,0.8
invoice_approval,TX0107,NorthAmerica,U391,AP Clerk,D,2,download_attachment,Outlook,11.75,28.44,40.19,,0.8
invoice_approval,TX0107,NorthAmerica,U391,AP Clerk,D,3,open_invoice,PDF Viewer,18.69,40.19,58.89,,0.9
invoice_approval,TX0107,NorthAmerica,U391,AP Clerk,D,4,validate_invoice_data,SAP,21.21,58.89,80.1,,0.6
invoice_approval,TX0107,NorthAmerica,U391,AP Clerk,D,5,check_tolerance,SAP,28.74,80.1,108.83,exceeds_tolerance,0.6
invoice_approval,TX0107,NorthAmerica,U391,AP Clerk,D,6,send_for_review,Outlook,65.58,108.83,174.42,requires_review,0.8
invoice_approval,TX0107,NorthAmerica,U391,AP Clerk,D,7,end_process,-,1.0,174.42,175.42,requires_review,0.6
invoice_approval,TX0108,APAC,U524,AP Clerk,E,1,read_email,Outlook,16.33,0.0,16.33,,0.8
invoice_approval,TX0108,APAC,U524,AP Clerk,E,2,download_attachment,Outlook,9.97,16.33,26.31,,0.8
invoice_approval,TX0108,APAC,U524,AP Clerk,E,3,open_invoice,PDF Viewer,18.88,26.31,45.18,,0.9
invoice_approval,TX0108,APAC,U524,AP Clerk,E,4,validate_invoice_data,SAP,39.67,45.18,84.85,,0.6
invoice_approval,TX0108,APAC,U524,AP Clerk,E,5,check_tolerance,SAP,48.2,84.85,133.05,within_tolerance,0.6
invoice_approval,TX0108,APAC,U524,AP Clerk,E,6,approve_invoice,SAP,27.44,133.05,160.49,approved,0.6
invoice_approval,TX0108,APAC,U524,AP Clerk,E,7,record_log,Excel,10.84,160.49,171.33,approved,0.9
invoice_approval,TX0108,APAC,U524,AP Clerk,E,8,compile_summary,Excel,23.54,171.33,194.87,approved,0.9
invoice_approval,TX0108,APAC,U524,AP Clerk,E,9,notify_requester,Outlook,11.07,194.87,205.94,approved,0.8
invoice_approval,TX0109,LATAM,U242,Manager,C,1,read_email,Outlook,23.13,0.0,23.13,,0.8
invoice_approval,TX0109,LATAM,U242,Manager,C,2,download_attachment,Outlook,5.93,23.13,29.06,,0.8
invoice_approval,TX0109,LATAM,U242,Manager,C,3,open_invoice,PDF Viewer,16.07,29.06,45.13,,0.9
invoice_approval,TX0109,LATAM,U242,Manager,C,4,validate_invoice_data,SAP,41.63,45.13,86.75,,0.6
invoice_approval,TX0109,LATAM,U242,Manager,C,5,check_tolerance,SAP,29.13,86.75,115.88,within_tolerance,0.6
invoice_approval,TX0109,LATAM,U242,Manager,C,6,approve_invoice,SAP,33.41,115.88,149.28,approved,0.6
invoice_approval,TX0109,LATAM,U242,Manager,C,7,record_log,Excel,22.66,149.28,171.95,approved,0.9
invoice_approval,TX0109,LATAM,U242,Manager,C,8,update_local_log,Notepad,15.93,171.95,187.88,approved,0.9
invoice_approval,TX0109,LATAM,U242,Manager,C,9,notify_requester,Outlook,8.67,187.88,196.56,approved,0.8
invoice_approval,TX0110,APAC,U224,AP Clerk,A,1,read_email,Outlook,12.22,0.0,12.22,,0.8
invoice_approval,TX0110,APAC,U224,AP Clerk,A,2,download_attachment,Outlook,12.57,12.22,24.79,,0.8
invoice_approval,TX0110,APAC,U224,AP Clerk,A,3,open_invoice,PDF Viewer,13.13,24.79,37.92,,0.9
invoice_approval,TX0110,APAC,U224,AP Clerk,A,4,validate_invoice_data,SAP,41.29,37.92,79.21,,0.6
invoice_approval,TX0110,APAC,U224,AP Clerk,A,5,check_tolerance,SAP,38.92,79.21,118.14,exceeds_tolerance,0.6
invoice_approval,TX0110,APAC,U224,AP Clerk,A,6,approve_invoice,SAP,20.46,118.14,138.6,approved,0.6
invoice_approval,TX0110,APAC,U224,AP Clerk,A,7,record_log,Excel,12.04,138.6,150.63,approved,0.9
invoice_approval,TX0110,APAC,U224,AP Clerk,A,8,notify_requester,Outlook,9.86,150.63,160.49,approved,0.8
invoice_approval,TX0111,EMEA,U101,Manager,A,1,read_email,Outlook,20.31,0.0,20.31,,0.8
invoice_approval,TX0111,EMEA,U101,Manager,A,2,download_attachment,Outlook,13.11,20.31,33.42,,0.8
invoice_approval,TX0111,EMEA,U101,Manager,A,3,open_invoice,PDF Viewer,14.13,33.42,47.55,,0.9
invoice_approval,TX0111,EMEA,U101,Manager,A,4,validate_invoice_data,SAP,36.37,47.55,83.92,,0.6
invoice_approval,TX0111,EMEA,U101,Manager,A,5,check_tolerance,SAP,32.96,83.92,116.87,within_tolerance,0.6
invoice_approval,TX0111,EMEA,U101,Manager,A,6,approve_invoice,SAP,24.64,116.87,141.52,approved,0.6
invoice_approval,TX0111,EMEA,U101,Manager,A,7,record_log,Excel,3.08,141.52,144.6,approved,0.9
invoice_approval,TX0111,EMEA,U101,Manager,A,8,notify_requester,Outlook,9.73,144.6,154.32,approved,0.8
invoice_approval,TX0112,NorthAmerica,U994,AP Clerk,A,1,read_email,Outlook,10.73,0.0,10.73,,0.8
invoice_approval,TX0112,NorthAmerica,U994,AP Clerk,A,2,download_attachment,Outlook,3.64,10.73,14.37,,0.8
invoice_approval,TX0112,NorthAmerica,U994,AP Clerk,A,3,open_invoice,PDF Viewer,14.98,14.37,29.36,,0.9
invoice_approval,TX0112,NorthAmerica,U994,AP Clerk,A,4,validate_invoice_data,SAP,41.81,29.36,71.16,,0.6
invoice_approval,TX0112,NorthAmerica,U994,AP Clerk,A,5,check_tolerance,SAP,31.76,71.16,102.93,within_tolerance,0.6
invoice_approval,TX0112,NorthAmerica,U994,AP Clerk,A,6,approve_invoice,SAP,19.64,102.93,122.57,approved,0.6
invoice_approval,TX0112,NorthAmerica,U994,AP Clerk,A,7,record_log,Excel,10.24,122.57,132.81,approved,0.9
invoice_approval,TX0112,NorthAmerica,U994,AP Clerk,A,8,notify_requester,Outlook,7.52,132.81,140.33,approved,0.8
invoice_approval,TX0113,APAC,U460,AP Clerk,A,1,read_email,Outlook,21.21,0.0,21.21,,0.8
invoice_approval,TX0113,APAC,U460,AP Clerk,A,2,download_attachment,Outlook,8.28,21.21,29.49,,0.8
invoice_approval,TX0113,APAC,U460,AP Clerk,A,3,open_invoice,PDF Viewer,15.81,29.49,45.3,,0.9
invoice_approval,TX0113,APAC,U460,AP Clerk,A,4,validate_invoice_data,SAP,29.01,45.3,74.31,,0.6
invoice_approval,TX0113,APAC,U460,AP Clerk,A,5,check_tolerance,SAP,26.2,74.31,100.51,within_tolerance,0.6
invoice_approval,TX0113,APAC,U460,AP Clerk,A,6,approve_invoice,SAP,17.01,100.51,117.52,approved,0.6
invoice_approval,TX0113,APAC,U460,AP Clerk,A,7,record_log,Excel,21.38,117.52,138.91,approved,0.9
invoice_approval,TX0113,APAC,U460,AP Clerk,A,8,notify_requester,Outlook,11.34,138.91,150.24,approved,0.8
invoice_approval,TX0114,LATAM,U306,AP Clerk,A,1,read_email,Outlook,20.46,0.0,20.46,,0.8
invoice_approval,TX0114,LATAM,U306,AP Clerk,A,2,download_attachment,Outlook,10.83,20.46,31.29,,0.8
invoice_approval,TX0114,LATAM,U306,AP Clerk,A,3,open_invoice,PDF Viewer,19.4,31.29,50.69,,0.9
invoice_approval,TX0114,LATAM,U306,AP Clerk,A,4,validate_invoice_data,SAP,35.11,50.69,85.8,,0.6
invoice_approval,TX0114,LATAM,U306,AP Clerk,A,5,check_tolerance,SAP,39.99,85.8,125.79,within_tolerance,0.6
invoice_approval,TX0114,LATAM,U306,AP Clerk,A,6,approve_invoice,SAP,24.49,125.79,150.27,approved,0.6
invoice_approval,TX0114,LATAM,U306,AP Clerk,A,7,record_log,Excel,15.05,150.27,165.33,approved,0.9
invoice_approval,TX0114,LATAM,U306,AP Clerk,A,8,notify_requester,Outlook,8.7,165.33,174.02,approved,0.8
invoice_approval,TX0115,APAC,U148,Supervisor,D,1,read_email,Outlook,18.73,0.0,18.73,,0.8
invoice_approval,TX0115,APAC,U148,Supervisor,D,2,download_attachment,Outlook,11.35,18.73,30.08,,0.8
invoice_approval,TX0115,APAC,U148,Supervisor,D,3,open_invoice,PDF Viewer,9.33,30.08,39.41,,0.9
invoice_approval,TX0115,APAC,U148,Supervisor,D,4,validate_invoice_data,SAP,55.48,39.41,94.88,,0.6
invoice_approval,TX0115,APAC,U148,Supervisor,D,5,check_tolerance,SAP,29.29,94.88,124.17,within_tolerance,0.6
invoice_approval,TX0115,APAC,U148,Supervisor,D,6,send_for_review,Outlook,28.8,124.17,152.97,requires_review,0.8
invoice_approval,TX0115,APAC,U148,Supervisor,D,7,end_process,-,1.0,152.97,153.97,requires_review,0.6
invoice_approval,TX0116,LATAM,U916,AP Clerk,A,1,read_email,Outlook,19.04,0.0,19.04,,0.8
invoice_approval,TX0116,LATAM,U916,AP Clerk,A,2,download_attachment,Outlook,11.53,19.04,30.56,,0.8
invoice_approval,TX0116,LATAM,U916,AP Clerk,A,3,open_invoice,PDF Viewer,8.88,30.56,39.45,,0.9
invoice_approval,TX0116,LATAM,U916,AP Clerk,A,4,validate_invoice_data,SAP,51.95,39.45,91.4,,0.6
invoice_approval,TX0116,LATAM,U916,AP Clerk,A,5,check_tolerance,SAP,35.17,91.4,126.57,within_tolerance,0.6
invoice_approval,TX0116,LATAM,U916,AP Clerk,A,6,approve_invoice,SAP,19.93,126.57,146.5,approved,0.6
invoice_approval,TX0116,LATAM,U916,AP Clerk,A,7,record_log,Excel,14.01,146.5,160.51,approved,0.9
invoice_approval,TX0116,LATAM,U916,AP Clerk,A,8,notify_requester,Outlook,12.58,160.51,173.08,approved,0.8
invoice_approval,TX0117,APAC,U834,AP Clerk,B,1,read_email,Outlook,23.55,0.0,23.55,,0.8
invoice_approval,TX0117,APAC,U834,AP Clerk,B,2,download_attachment,Outlook,8.97,23.55,32.51,,0.8
invoice_approval,TX0117,APAC,U834,AP Clerk,B,3,open_invoice,PDF Viewer,11.54,32.51,44.05,,0.9
invoice_approval,TX0117,APAC,U834,AP Clerk,B,4,validate_invoice_data,SAP,59.49,44.05,103.54,,0.6
invoice_approval,TX0117,APAC,U834,AP Clerk,B,5,check_tolerance,SAP,34.25,103.54,137.79,within_tolerance,0.6
invoice_approval,TX0117,APAC,U834,AP Clerk,B,6,approve_invoice,SAP,29.81,137.79,167.6,approved,0.6
invoice_approval,TX0117,APAC,U834,AP Clerk,B,7,manager_approval,Outlook,59.86,167.6,227.46,approved,0.8
invoice_approval,TX0117,APAC,U834,AP Clerk,B,8,record_log,Excel,24.65,227.46,252.11,approved,0.9
invoice_approval,TX0117,APAC,U834,AP Clerk,B,9,notify_requester,Outlook,9.39,252.11,261.5,approved,0.8
invoice_approval,TX0118,Americas,U515,AP Clerk,C,1,read_email,Outlook,22.38,0.0,22.38,,0.8
invoice_approval,TX0118,Americas,U515,AP Clerk,C,2,download_attachment,Outlook,5.71,22.38,28.09,,0.8
invoice_approval,TX0118,Americas,U515,AP Clerk,C,3,open_invoice,PDF Viewer,17.12,28.09,45.21,,0.9
invoice_approval,TX0118,Americas,U515,AP Clerk,C,4,validate_invoice_data,SAP,38.38,45.21,83.59,,0.6
invoice_approval,TX0118,Americas,U515,AP Clerk,C,5,check_tolerance,SAP,19.12,83.59,102.7,exceeds_tolerance,0.6
invoice_approval,TX0118,Americas,U515,AP Clerk,C,6,approve_invoice,SAP,18.46,102.7,121.16,approved,0.6
invoice_approval,TX0118,Americas,U515,AP Clerk,C,7,record_log,Excel,21.33,121.16,142.49,approved,0.9
invoice_approval,TX0118,Americas,U515,AP Clerk,C,8,update_local_log,Notepad,23.56,142.49,166.05,approved,0.9
invoice_approval,TX0118,Americas,U515,AP Clerk,C,9,notify_requester,Outlook,8.69,166.05,174.74,approved,0.8
invoice_approval,TX0119,NorthAmerica,U257,Manager,A,1,read_email,Outlook,23.66,0.0,23.66,,0.8
invoice_approval,TX0119,NorthAmerica,U257,Manager,A,2,download_attachment,Outlook,12.75,23.66,36.4,,0.8
invoice_approval,TX0119,NorthAmerica,U257,Manager,A,3,open_invoice,PDF Viewer,13.78,36.4,50.18,,0.9
invoice_approval,TX0119,NorthAmerica,U257,Manager,A,4,validate_invoice_data,SAP,41.07,50.18,91.26,,0.6
invoice_approval,TX0119,NorthAmerica,U257,Manager,A,5,check_tolerance,SAP,19.59,91.26,110.84,within_tolerance,0.6
invoice_approval,TX0119,NorthAmerica,U257,Manager,A,6,approve_invoice,SAP,18.03,110.84,128.88,approved,0.6
invoice_approval,TX0119,NorthAmerica,U257,Manager,A,7,record_log,Excel,18.46,128.88,147.34,approved,0.9
invoice_approval,TX0119,NorthAmerica,U257,Manager,A,8,notify_requester,Outlook,10.0,147.34,157.34,approved,0.8
invoice_approval,TX0120,EMEA,U496,Supervisor,B,1,read_email,Outlook,22.45,0.0,22.45,,0.8
invoice_approval,TX0120,EMEA,U496,Supervisor,B,2,download_attachment,Outlook,13.83,22.45,36.28,,0.8
invoice_approval,TX0120,EMEA,U496,Supervisor,B,3,open_invoice,PDF Viewer,19.66,36.28,55.94,,0.9
invoice_approval,TX0120,EMEA,U496,Supervisor,B,4,validate_invoice_data,SAP,38.02,55.94,93.96,,0.6
invoice_approval,TX0120,EMEA,U496,Supervisor,B,5,check_tolerance,SAP,24.67,93.96,118.63,within_tolerance,0.6
invoice_approval,TX0120,EMEA,U496,Supervisor,B,6,approve_invoice,SAP,17.49,118.63,136.12,approved,0.6
invoice_approval,TX0120,EMEA,U496,Supervisor,B,7,manager_approval,Outlook,8.87,136.12,144.99,approved,0.8
invoice_approval,TX0120,EMEA,U496,Supervisor,B,8,record_log,Excel,15.67,144.99,160.66,approved,0.9
invoice_approval,TX0120,EMEA,U496,Supervisor,B,9,notify_requester,Outlook,11.03,160.66,171.69,approved,0.8
invoice_approval,TX0121,Americas,U830,AP Clerk,B,1,read_email,Outlook,26.45,0.0,26.45,,0.8
invoice_approval,TX0121,Americas,U830,AP Clerk,B,2,download_attachment,Outlook,12.38,26.45,38.83,,0.8
invoice_approval,TX0121,Americas,U830,AP Clerk,B,3,open_invoice,PDF Viewer,16.98,38.83,55.81,,0.9
invoice_approval,TX0121,Americas,U830,AP Clerk,B,4,validate_invoice_data,SAP,32.76,55.81,88.57,,0.6
invoice_approval,TX0121,Americas,U830,AP Clerk,B,5,check_tolerance,SAP,28.32,88.57,116.88,within_tolerance,0.6
invoice_approval,TX0121,Americas,U830,AP Clerk,B,6,approve_invoice,SAP,26.8,116.88,143.68,approved,0.6
invoice_approval,TX0121,Americas,U830,AP Clerk,B,7,manager_approval,Outlook,82.72,143.68,226.4,approved,0.8
invoice_approval,TX0121,Americas,U830,AP Clerk,B,8,record_log,Excel,10.07,226.4,236.48,approved,0.9
invoice_approval,TX0121,Americas,U830,AP Clerk,B,9,notify_requester,Outlook,8.91,236.48,245.39,approved,0.8
invoice_approval,TX0122,EMEA,U620,AP Clerk,D,1,read_email,Outlook,8.88,0.0,8.88,,0.8
invoice_approval,TX0122,EMEA,U620,AP Clerk,D,2,download_attachment,Outlook,15.29,8.88,24.17,,0.8
invoice_approval,TX0122,EMEA,U620,AP Clerk,D,3,open_invoice,PDF Viewer,14.34,24.17,38.51,,0.9
invoice_approval,TX0122,EMEA,U620,AP Clerk,D,4,validate_invoice_data,SAP,40.97,38.51,79.48,,0.6
invoice_approval,TX0122,EMEA,U620,AP Clerk,D,5,check_tolerance,SAP,39.31,79.48,118.79,within_tolerance,0.6
invoice_approval,TX0122,EMEA,U620,AP Clerk,D,6,send_for_review,Outlook,39.91,118.79,158.7,requires_review,0.8
invoice_approval,TX0122,EMEA,U620,AP Clerk,D,7,end_process,-,1.0,158.7,159.7,requires_review,0.6
invoice_approval,TX0123,NorthAmerica,U188,AP Clerk,A,1,read_email,Outlook,13.63,0.0,13.63,,0.8
invoice_approval,TX0123,NorthAmerica,U188,AP Clerk,A,2,download_attachment,Outlook,12.85,13.63,26.47,,0.8
invoice_approval,TX0123,NorthAmerica,U188,AP Clerk,A,3,open_invoice,PDF Viewer,10.92,26.47,37.4,,0.9
invoice_approval,TX0123,NorthAmerica,U188,AP Clerk,A,4,validate_invoice_data,SAP,41.37,37.4,78.77,,0.6
invoice_approval,TX0123,NorthAmerica,U188,AP Clerk,A,5,check_tolerance,SAP,21.18,78.77,99.96,exceeds_tolerance,0.6
invoice_approval,TX0123,NorthAmerica,U188,AP Clerk,A,6,approve_invoice,SAP,29.23,99.96,129.18,approved,0.6
invoice_approval,TX0123,NorthAmerica,U188,AP Clerk,A,7,record_log,Excel,14.36,129.18,143.54,approved,0.9
invoice_approval,TX0123,NorthAmerica,U188,AP Clerk,A,8,notify_requester,Outlook,10.72,143.54,154.26,approved,0.8
invoice_approval,TX0124,LATAM,U452,AP Clerk,C,1,read_email,Outlook,23.02,0.0,23.02,,0.8
invoice_approval,TX0124,LATAM,U452,AP Clerk,C,2,download_attachment,Outlook,6.66,23.02,29.68,,0.8
